title,is_movie,release_year,duration_int,rating,country,director,cast,cluster,action & adventure,anime features,anime series,british tv shows,children & family movies,classic & cult tv,classic movies,comedies,crime tv shows,cult movies,documentaries,docuseries,dramas,faith & spirituality,horror movies,independent movies,international movies,international tv shows,kids' tv,korean tv shows,lgbtq movies,movies,music & musicals,reality tv,romantic movies,romantic tv shows,sci-fi & fantasy,science & nature tv,spanish-language tv shows,sports movies,stand-up comedy,stand-up comedy & talk shows,teen tv shows,thrillers,tv action & adventure,tv comedies,tv dramas,tv horror,tv mysteries,tv sci-fi & fantasy,tv shows,tv thrillers
Rise of the Zombie,1,2013,83,TV-MA,India,"Devaki Singh, Luke Kenny","Luke Kenny, Kirti Kulhari, Ashwin Mushran, Benjamin Gilani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rishta.com,0,2010,1,TV-14,India,Unknown,"Shruti Seth, Kavi Shastri, Siddhant Karnick, Kavin Dave",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rivaaz,1,2011,107,TV-MA,India,Ashok Nanda,"Deepti Naval, Vijay Raaz, Meghna Naidu, Saadhika Randhawa, Ritisha Vijayvargya, Manoj Biddvai, Sayaji Shinde, Reema Lagoo",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Road to Sangam,1,2010,136,TV-14,India,Amit Rai,"Paresh Rawal, Om Puri, Pavan Malhotra, Javed Sheikh, Swati Chitnis, Masood Akhtar, Sudhir Nema, Rakesh Srivastava",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Road to Yesterday,1,2015,96,TV-14,Nigeria,Ishaya Bako,"Genevieve Nnaji, Oris Erhuero, Majid Michel",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto Saviano: Writing Under Police Protection,1,2016,45,TV-14,Italy,Pierfrancesco Diliberto,Pierfrancesco Diliberto,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin Hood: The Rebellion,1,2018,92,TV-14,United Kingdom,Nicholas Winter,"Ben Freeman, James Oliver Wheatley, Marie Everett, Jamie Kenna, James Groom, James G. Nunn, Martyn Ford, Gareth David-Lloyd, Brian Blessed, Kristian Nairn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotech,0,1985,1,TV-MA,"United States, Japan",Unknown,"Jean-Claude Ballard, Gregory Snegoff, Cam Clarke, Melissa Newman, Tony Oliver, Larry Abraham, Robert Axelrod, Robert V. Barron",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky,1,1976,120,PG,United States,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin",2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky II,1,1979,119,PG,United States,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Joe Spinell, Leonard Gaines, John Pleshette, Sylvia Meals",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rocky III,1,1982,100,PG,United States,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Mr. T, Hulk Hogan, Ian Fried",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rocky IV,1,1985,92,PG,United States,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Dolph Lundgren, Brigitte Nielsen, Tony Burton, Michael Pataki",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rocky V,1,1990,104,PG-13,United States,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Richard Gant, Tommy Morrison, Sage Stallone, Burgess Meredith, Tony Burton",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Roger Corman's Death Race 2050,1,2017,93,R,United States,G.J. Echternkamp,"Manu Bennett, Malcolm McDowell, Marci Miller, Burt Grinstead, Folake Olowofoyeku, Ramsey Moore, Yancy Butler, Charlie Farrell, Shanna Olson",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roh's Beauty,1,2014,98,TV-MA,Egypt,Sameh Abdulaziz,"Haifa Wehbe, Bassem Samra, Mohamed Lotfy, Ahmed Fathy, Nagua Fouad, Ahlam Al-Gritly, Karim El Abnoudi, Salah Abdullah, Hakim, Usha",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roll Red Roll,1,2018,80,TV-MA,United States,Nancy Schwartzman,Unknown,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rolling Papers,1,2015,79,TV-MA,"United States, Uruguay",Mitch Dickman,Unknown,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romeo Ranjha,1,2014,122,TV-14,"India, Canada",Navaniat Singh,"Jazzy B, Garry Sandhu, Monica Bedi, Parul Gulati, Rana Ranbir, Yograj Singh, Rana Jung Bahadur, Sanga Jagir",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room,1,2015,118,R,"Ireland, Canada, United Kingdom, United States",Lenny Abrahamson,"Brie Larson, Jacob Tremblay, Joan Allen, Sean Bridgers, Tom McCamus, William H. Macy, Cas Anvar, Amanda Brugel, Wendy Crewson, Sandy McMaster",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room for Rent,1,2017,89,TV-MA,Canada,Matthew Atkinson,"Brett Gelman, Mark Little, Carla Gallo, Stephnie Weir, Patrick J. Adams, Mark McKinney",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room on the Broom,1,2012,26,TV-Y7,"United Kingdom, Germany","Max Lang, Jani Lachauer","Simon Pegg, Gillian Anderson, Rob Brydon, Martin Clunes, Sally Hawkins, David Walliams, Timothy Spall",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roonpi Secret Love,0,2016,3,TV-14,Thailand,Unknown,"Kanyawee Songmuang, Korapat Kirdpan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Roots,1,2016,62,TV-PG,Unknown,Shweta Basu Prasad,Unknown,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosemary's Baby,1,1968,137,R,United States,Roman Polanski,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer, Maurice Evans, Ralph Bellamy, Patsy Kelly, Elisha Cook Jr., Emmaline Henry, Charles Grodin",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rounders,1,1998,121,R,United States,John Dahl,"Matt Damon, Edward Norton, John Turturro, Gretchen Mol, Famke Janssen, John Malkovich, Martin Landau, Michael Rispoli, Josh Mostel, Tom Aldredge",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Pains,0,2016,8,TV-PG,United States,Jay Chandrasekhar,"Mark Feuerstein, Paulo Costanzo, Reshma Shetty, Jill Flint, Campbell Scott, Brooke D'Orsay, Dieter Riesle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Rubi,0,2004,1,TV-PG,Mexico,Unknown,"Brbara Mori, Eduardo Santamarina, Sebastin Rulli, Jacqueline Bracamontes, Ana Martn, Yadhira Carrillo, Miguel Pizarro, Manuel Landeta, Antonio Medellin, Ana Bertha Espn, Jos Elas Moreno, Olivia Bucio",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rukh,1,2017,103,TV-MA,India,Atanu Mukherjee,"Adarsh Gourav, Manoj Bajpayee, Smita Tambe, Kumud Mishra",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rumble,1,2016,92,TV-MA,Mexico,R. Ellis Frazier,"Gary Daniels, Luis Gatica, Sissi Fleitas, Eddie J. Fernandez, Fabin Lpez, Justin Nesbitt, Pedro Rodman Rodriguez",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rumble in the Bronx,1,1995,89,R,Hong Kong,Stanley Tong,"Jackie Chan, Anita Mui, Franoise Yip, Bill Tung, Marc Akerstream, Garvin Cross, Morgan Lam, Ailen Sit",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rumor Has It,1,2005,97,PG-13,"United States, Germany, Australia",Rob Reiner,"Jennifer Aniston, Kevin Costner, Shirley MacLaine, Mark Ruffalo, Richard Jenkins, Christopher McDonald, Steve Sandvoss, Mena Suvari, Mike Vogel",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Run,1,2004,134,TV-14,India,Jeeva,"Abhishek Bachchan, Bhoomika Chawla, Mahesh Manjrekar, Vijay Raaz, Mukesh Rishi, Ayesha Jhulka, Anjan Srivastav, Goga Kapoor, Mukul Agarwal, Shweta Menon",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Runaway Bride,1,1999,116,PG,United States,Garry Marshall,"Julia Roberts, Richard Gere, Joan Cusack, Hector Elizondo, Rita Wilson, Paul Dooley, Christopher Meloni, Donal Logue, Reg Rogers, Yul Vazquez, Jane Morris, Lisa Roberts, Kathleen Marshall, Jean Schertler, Tom Hines",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Running for Grace,1,2018,110,TV-14,United States,David L. Cunningham,"Ryan Potter, Matt Dillon, Jim Caviezel, Olivia Ritchie, Juliet Mills, Nick Boraine, Rumi Oyama",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Running Out Of Time,1,2018,88,TV-14,United States,Chris Stokes,"Tasha Smith, RonReaco Lee, Telma Hopkins, Sydney Elise Johnson, Sean Dominic, Dustin Harnish, Paul Logan, Kearia Schroeder, Michael Toland, Anton Peeples",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rurouni Kenshin,0,1998,3,TV-14,Japan,Unknown,"Mayo Suzukaze, Miki Fujitani, Miina Tominaga, Yuji Ueda, Mika Doi, Yoshito Yasuhara, Hirotaka Suzuoki, Tomo Sakurai, Shuichi Ikeda",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Madness,1,2015,93,PG,United States,Robert Vince,"David Milchard, John Ratzenberger, Will Sasso, Mason Vale Cotton, John Hennigan, Sean Giambrone, Charles Robinson, Mckenna Grace, Kate Reinders, Fred Willard",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Russell Peters vs. the World,0,2013,1,NR,United States,Unknown,Russell Peters,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Russell Peters: Notorious,1,2013,72,NR,United States,Dave Higby,Russell Peters,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rustom,1,2016,141,TV-14,India,Dharmendra Suresh Desai,"Akshay Kumar, Ileana D'Cruz, Arjan Bajwa, Esha Gupta, Pavan Malhotra, Parmeet Sethi, Sachin Khedekar, Anang Desai, Kumud Mishra, Brijendra Kala, Usha Nadkarni, Kanwaljeet Singh",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S Is for Stanley,1,2016,82,TV-MA,Italy,Alex Infascelli,Unknown,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.W.A.T.,1,2003,117,PG-13,United States,Clark Johnson,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles, Jeremy Renner, Brian Van Holt, Olivier Martinez, Reg E. Cathey, Larry Poindexter, Page Kennedy, Domenick Lombardozzi, James DuMont",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saath Saath,1,1982,118,TV-14,India,Raman Kumar,"Deepti Naval, Farooq Shaikh, Satish Shah, Iftekhar, A.K. Hangal, Neena Gupta, Avtar Gill, Javed Khan",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacro GRA,1,2013,91,TV-MA,"Italy, France",Gianfranco Rosi,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadece Sen,1,2014,105,TV-MA,Turkey,Hakan Yonat,"Belim Bilgin, brahim elikkol, Kerem Can, Necmi Yapc, Levent Sln, Bar Ardu, Erol Gedik, Cezmi Baskn",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadie's Last Days on Earth,1,2016,94,TV-14,Canada,Michael Seater,"Morgan Taylor Campbell, Clark Backo, Ricardo Hoyos, Munro Chambers, Paula Brancati, Helene Joy, Peter Keleghan, George Stroumboulopoulos, John Ralston, Emilia McCarthy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadma,1,1983,137,TV-14,India,Balu Mahendra,"Kamal Hassan, Sridevi, Silk Smitha, Gulshan Grover, Paintal, Arvind Deshpande",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadqay Tumhare,0,2014,1,TV-PG,Pakistan,Ehtesham Uddin,"Mahira Khan, Samiya Mumtaz, Adnan Malik, Rehan Sheikh, Sanya Shamshad, Qavi Khan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Saeed Mirza: The Leftist Sufi,1,2016,61,TV-MA,India,"Kireet Khurana, Padmakumar Narasimhamurthy",Saeed Akhtar Mirza,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Safety Not Guaranteed,1,2012,86,R,United States,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson, Mary Lynn Rajskub, Jeff Garlin, Kristen Bell, Jenica Bergere, Karan Soni",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saheb Bibi Golaam,1,2016,118,TV-MA,India,Pratim D. Gupta,"Anjan Dutt, Swastika Mukherjee, Ritwick Chakraborty, Parno Mittra, Bikram Chatterjee, Sohag Sen, Sumanta Mukherjee, Arun Mukhopadhyay",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sairat,1,2016,173,TV-14,India,Nagraj Manjule,"Rinku Rajguru, Akash Thosar, Arbaz Shaikh, Tanaji Galgunde, Suresh Vishwakarma",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sakhi,1,2007,152,TV-PG,India,Sanjay Soorkar,"Ashok Saraf, Sonali Kulkarni, Subodh Bhave, Usha Nadkarni, Raghavendra Kadkol, Pushkar Shrotri, Lokesh Gupte, Santosh Juvekar, Jyoti Joshi, Kishor Mahabole",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem: His Sister's Father,1,2014,99,TV-14,Egypt,Mohamed Hamdy,"Mohamed Ragab, Horeya Farghaly, Ayten Amer, Mohamed Al Shakankeery, Reem Al Baroudi, Badria Tolba, Hesham Ismail, Maher Essam, Hassan Abdulfattah, Aliaa Al-Husseini",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samantaral,1,2017,110,TV-MA,India,Partha Chakraborty,"Riddhi Sen, Parambrata Chatterjee, Soumitra Chatterjee, Aparajita Adhya, Tanusree Chakraborty, Kushal Chakraborty, Anindya Banerjee, Surangana Banerjee",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samarppanam,1,2017,116,TV-PG,India,K. Gopinathan,"Virginia Rodriguez, Anil Nedumangad, Santhosh Keezhattoor, Indrans, P. Balachandran, Renji Panicker, Gopalan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sameer Abu Alneel,1,2013,107,TV-14,Egypt,Amr Arafa,"Ahmed Mekky, Nicole Saba, Mohamed Lotfy, Hussien El Imam, Dina El-Sherbiny, Said Tarabeek, Alaa Morsy, Edward Fouad, Abdalah Mishrif, Youssef Eid",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samson,1,2018,109,PG-13,"South Africa, United States","Bruce MacDonald, Gabriel Sabloff","Taylor James, Billy Zane, Lindsay Wagner, Caitlin Leahy, Rutger Hauer, Jackson Rathbone, Brandon Auret, Frances Sholto-Douglas, Greg Kriek",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samudri Lootere,1,2018,65,TV-Y,Unknown,Anirban Majumder,"Sonal Kaushal, Rupa Bhimani, Julie Tejwani, Sabina Malik, Jigna Bharadhwaj, Rajesh Kawa",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Pietro,1,1945,32,TV-14,United States,John Huston,Unknown,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanai Choughade,1,2008,122,TV-14,India,Rajeev Patil,"Shreyas Talpade, Subodh Bhave, Sai Tamhankar, Santosh Juvekar, Tushar Dalvi, Bharti Aacharekar",2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sangam,1,1964,228,TV-14,India,Raj Kapoor,"Raj Kapoor, Vyjayanthimala, Rajendra Kumar, Lalita Pawar, Achala Sachdev, Hari Shivdasani, Raj Mehra, Iftekhar",2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Claws,1,2014,86,TV-PG,United States,Glenn Miller,"Nicola Lambo, Evan Boymel, John P. Fowler, Erica Duke, Ezra James Colbert",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa's Apprentice,1,2010,72,TV-G,"Australia, France, Ireland",Luc Vinciguerra,"Julie Gayet, Jean-Pierre Marielle, Lornt Deutsch, Bruno Salomone, Pierre-Franois Martin-Laval, Didier Brice, Benot Allemane, Nathan Simony, Daniela Duspara, Max Cullen",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah's Key,1,2010,102,PG-13,France,Gilles Paquet-Brenner,"Aidan Quinn, Kristin Scott Thomas, Frdric Pierrot, Michel Duchaussoy, Dominique Frot, Niels Arestrup, Mlusine Mayance, Gisle Casadesus, Natasha Mashkevich",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sardaar ji,1,2015,140,TV-14,Canada,Rohit Jugraj,"Diljit Dosanjh, Neeru Bajwa, Mandy Takhar, Jaswinder Bhalla, Ali Kazmi, Anita Kailey, Daman Singh, Sanju Salonki, Amrit Pal, Jatinder Lall, Avy Randhawa",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sardaarji 2,1,2016,145,TV-PG,"Australia, India",Rohit Jugraj,"Jaswinder Bhalla, Sonam Bajwa, Diljit Dosanjh, Monica Gill",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarivar Sari,1,2005,126,TV-14,India,Gajendra Ahire,"Madhura Velankar, Mohan Joshi, Nina Kulkarni, Manasi Salvi, Milind Gunaji, Shreyas Talpade, Bharat Jadhav",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarvopari Palakkaran,1,2017,133,TV-14,India,Venugopan,"Anoop Menon, Alencier Ley Lopez, Balu Varghese, Aparna Balamurali, Anu Sithara, Gayathri Arun, Nandu, Chali Pala",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Sri Akal,1,2008,141,TV-14,India,Kamal Sahani,"Kimi Verma, Manpreet Singh, Arun Bali, Dolly Minhas, Avtar Gill, Manmeet Singh, Neelu Kohli, Vivek Shaq, Nirmal Rishi, Pooja Tandon",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satan & Adam,1,2018,78,TV-MA,United States,V. Scott Balcerek,"Sterling Magee, Adam Gussow",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satrangi,0,2014,1,TV-PG,Unknown,Unknown,Deepali Sahay,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satrangi Re,1,2012,150,TV-14,India,Aditya Sarpotdar,"Amruta Khanvilkar, Vidyadhar Joshi, Subodh Bhave",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satte Pe Satta,1,1982,153,TV-14,India,Raj N. Sippy,"Amitabh Bachchan, Hema Malini, Amjad Khan, Sachin, Shakti Kapoor, Ranjeeta Kaur, Paintal, Ranjeet",2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
